풋살인구,시간대,행정동명
2181.5783,9,서울특별시 양천구 신월3동
2180.0208,10,서울특별시 양천구 신월3동
2080.7447,11,서울특별시 양천구 신월3동
2068.9202,12,서울특별시 양천구 신월3동
2058.548,13,서울특별시 양천구 신월3동
2185.1335,14,서울특별시 양천구 신월3동
2143.902,15,서울특별시 양천구 신월3동
2187.9813,16,서울특별시 양천구 신월3동
2304.5981,17,서울특별시 양천구 신월3동
2490.5791,18,서울특별시 양천구 신월3동
2652.3254,19,서울특별시 양천구 신월3동
2814.2414,20,서울특별시 양천구 신월3동
2844.9326,21,서울특별시 양천구 신월3동
2920.2329,22,서울특별시 양천구 신월3동
3001.9546,23,서울특별시 양천구 신월3동
2535.986,0,서울특별시 양천구 신월4동
2494.3251,1,서울특별시 양천구 신월4동
2542.4524,2,서울특별시 양천구 신월4동
2513.021,3,서울특별시 양천구 신월4동
2490.8841,4,서울특별시 양천구 신월4동
2522.0821,5,서울특별시 양천구 신월4동
2403.4443,6,서울특별시 양천구 신월4동
1988.5923,7,서울특별시 양천구 신월4동
1662.6651,8,서울특별시 양천구 신월4동
1496.1565,9,서울특별시 양천구 신월4동
1433.7116,10,서울특별시 양천구 신월4동
1426.0157,11,서울특별시 양천구 신월4동
1391.7545,12,서울특별시 양천구 신월4동
1402.9481,13,서울특별시 양천구 신월4동
1379.3883,14,서울특별시 양천구 신월4동
1449.3605,15,서울특별시 양천구 신월4동
1534.3922,16,서울특별시 양천구 신월4동
1584.931,17,서울특별시 양천구 신월4동
1724.0782,18,서울특별시 양천구 신월4동
1954.8545,19,서울특별시 양천구 신월4동
2133.1999,20,서울특별시 양천구 신월4동
2180.5015,21,서울특별시 양천구 신월4동
2336.2463,22,서울특별시 양천구 신월4동
2570.7088,23,서울특별시 양천구 신월4동
2863.2717,0,서울특별시 양천구 신월5동
2914.3944,1,서울특별시 양천구 신월5동
2907.6382,2,서울특별시 양천구 신월5동
2925.7475,3,서울특별시 양천구 신월5동
2957.9931,4,서울특별시 양천구 신월5동
2909.6625,5,서울특별시 양천구 신월5동
2855.407,6,서울특별시 양천구 신월5동
2679.0584,7,서울특별시 양천구 신월5동
2399.8796,8,서울특별시 양천구 신월5동
2197.6528,9,서울특별시 양천구 신월5동
2292.8779,10,서울특별시 양천구 신월5동
2274.7442,11,서울특별시 양천구 신월5동
2072.6164,12,서울특별시 양천구 신월5동
1998.7328,13,서울특별시 양천구 신월5동
2080.0526,14,서울특별시 양천구 신월5동
2060.3579,15,서울특별시 양천구 신월5동
2067.392,16,서울특별시 양천구 신월5동
2060.3048,17,서울특별시 양천구 신월5동
2319.2512,18,서울특별시 양천구 신월5동
2558.2187,19,서울특별시 양천구 신월5동
2702.7522,20,서울특별시 양천구 신월5동
2666.8266,21,서울특별시 양천구 신월5동
2790.2752,22,서울특별시 양천구 신월5동
2724.4423,23,서울특별시 양천구 신월5동
877.5686,0,서울특별시 양천구 신월6동
870.3092,1,서울특별시 양천구 신월6동
903.726,2,서울특별시 양천구 신월6동
893.5514,3,서울특별시 양천구 신월6동
918.0255,4,서울특별시 양천구 신월6동
939.3221,5,서울특별시 양천구 신월6동
998.0358,6,서울특별시 양천구 신월6동
864.3068,7,서울특별시 양천구 신월6동
782.8682,8,서울특별시 양천구 신월6동
807.77,9,서울특별시 양천구 신월6동
754.6347,10,서울특별시 양천구 신월6동
748.8441,11,서울특별시 양천구 신월6동
709.8794,12,서울특별시 양천구 신월6동
711.8737,13,서울특별시 양천구 신월6동
731.8109,14,서울특별시 양천구 신월6동
731.4636,15,서울특별시 양천구 신월6동
742.9678,16,서울특별시 양천구 신월6동
805.4613,17,서울특별시 양천구 신월6동
845.2954,18,서울특별시 양천구 신월6동
942.1573,19,서울특별시 양천구 신월6동
991.4203,20,서울특별시 양천구 신월6동
1014.5512,21,서울특별시 양천구 신월6동
981.6294,22,서울특별시 양천구 신월6동
884.3674,23,서울특별시 양천구 신월6동
3332.1585,0,서울특별시 양천구 신월7동
3320.2233,1,서울특별시 양천구 신월7동
3379.2065,2,서울특별시 양천구 신월7동
3371.7758,3,서울특별시 양천구 신월7동
3382.793,4,서울특별시 양천구 신월7동
3328.2723,5,서울특별시 양천구 신월7동
3284.6804,6,서울특별시 양천구 신월7동
2971.487,7,서울특별시 양천구 신월7동
2602.4357,8,서울특별시 양천구 신월7동
2370.2688,9,서울특별시 양천구 신월7동
2280.8181,10,서울특별시 양천구 신월7동
2218.4732,11,서울특별시 양천구 신월7동
2161.4788,12,서울특별시 양천구 신월7동
2042.5582,13,서울특별시 양천구 신월7동
2135.9274,14,서울특별시 양천구 신월7동
2154.896,15,서울특별시 양천구 신월7동
2250.0536,16,서울특별시 양천구 신월7동
2505.6459,17,서울특별시 양천구 신월7동
2600.5347,18,서울특별시 양천구 신월7동
2844.9538,19,서울특별시 양천구 신월7동
3098.1629,20,서울특별시 양천구 신월7동
3219.7482,21,서울특별시 양천구 신월7동
3333.8983,22,서울특별시 양천구 신월7동
3175.7317,23,서울특별시 양천구 신월7동
3081.0272,0,서울특별시 양천구 신정1동
3077.2054,1,서울특별시 양천구 신정1동
3085.6759,2,서울특별시 양천구 신정1동
3093.5004,3,서울특별시 양천구 신정1동
3053.4811,4,서울특별시 양천구 신정1동
3060.4974,5,서울특별시 양천구 신정1동
2942.3872,6,서울특별시 양천구 신정1동
2791.742,7,서울특별시 양천구 신정1동
2461.6658,8,서울특별시 양천구 신정1동
2309.1549,9,서울특별시 양천구 신정1동
2298.8373,10,서울특별시 양천구 신정1동
2261.7793,11,서울특별시 양천구 신정1동
2255.0846,12,서울특별시 양천구 신정1동
2274.1352,13,서울특별시 양천구 신정1동
2256.3693,14,서울특별시 양천구 신정1동
2216.146,15,서울특별시 양천구 신정1동
2293.0486,16,서울특별시 양천구 신정1동
2369.1247,17,서울특별시 양천구 신정1동
2748.9113,18,서울특별시 양천구 신정1동
3096.5061,19,서울특별시 양천구 신정1동
3190.5763,20,서울특별시 양천구 신정1동
3189.2712,21,서울특별시 양천구 신정1동
3224.6759,22,서울특별시 양천구 신정1동
3097.9088,23,서울특별시 양천구 신정1동
2765.9453,0,서울특별시 양천구 신정2동
2823.5479,1,서울특별시 양천구 신정2동
2954.6288,2,서울특별시 양천구 신정2동
2997.1727,3,서울특별시 양천구 신정2동
3076.1033,4,서울특별시 양천구 신정2동
3024.9027,5,서울특별시 양천구 신정2동
2833.7576,6,서울특별시 양천구 신정2동
2449.4586,7,서울특별시 양천구 신정2동
2083.1661,8,서울특별시 양천구 신정2동
1975.4461,9,서울특별시 양천구 신정2동
1845.1287,10,서울특별시 양천구 신정2동
1751.2212,11,서울특별시 양천구 신정2동
1763.837,12,서울특별시 양천구 신정2동
1742.3268,13,서울특별시 양천구 신정2동
1751.417,14,서울특별시 양천구 신정2동
1877.7015,15,서울특별시 양천구 신정2동
1787.7098,16,서울특별시 양천구 신정2동
2031.2993,17,서울특별시 양천구 신정2동
2219.3821,18,서울특별시 양천구 신정2동
2400.7751,19,서울특별시 양천구 신정2동
2553.5267,20,서울특별시 양천구 신정2동
2742.7052,21,서울특별시 양천구 신정2동
2672.6306,22,서울특별시 양천구 신정2동
2677.4255,23,서울특별시 양천구 신정2동
9113.1649,0,서울특별시 양천구 신정3동
9256.3121,1,서울특별시 양천구 신정3동
9213.8024,2,서울특별시 양천구 신정3동
9325.5154,3,서울특별시 양천구 신정3동
9349.4745,4,서울특별시 양천구 신정3동
9170.245,5,서울특별시 양천구 신정3동
8727.2646,6,서울특별시 양천구 신정3동
7809.1138,7,서울특별시 양천구 신정3동
6476.2394,8,서울특별시 양천구 신정3동
5928.7313,9,서울특별시 양천구 신정3동
5610.0889,10,서울특별시 양천구 신정3동
5406.267,11,서울특별시 양천구 신정3동
5270.4682,12,서울특별시 양천구 신정3동
5237.1087,13,서울특별시 양천구 신정3동
5223.5565,14,서울특별시 양천구 신정3동
5244.9986,15,서울특별시 양천구 신정3동
5397.49,16,서울특별시 양천구 신정3동
5428.4932,17,서울특별시 양천구 신정3동
6077.4532,18,서울특별시 양천구 신정3동
7059.3484,19,서울특별시 양천구 신정3동
7409.8714,20,서울특별시 양천구 신정3동
7889.7865,21,서울특별시 양천구 신정3동
8318.1708,22,서울특별시 양천구 신정3동
8793.9348,23,서울특별시 양천구 신정3동
8194.0009,0,서울특별시 양천구 신정4동
8346.5154,1,서울특별시 양천구 신정4동
8385.9435,2,서울특별시 양천구 신정4동
8372.9686,3,서울특별시 양천구 신정4동
8403.47,4,서울특별시 양천구 신정4동
8336.408,5,서울특별시 양천구 신정4동
8080.7964,6,서울특별시 양천구 신정4동
7793.8372,7,서울특별시 양천구 신정4동
6737.8043,8,서울특별시 양천구 신정4동
6302.8764,9,서울특별시 양천구 신정4동
6044.7593,10,서울특별시 양천구 신정4동
5901.8319,11,서울특별시 양천구 신정4동
5799.4262,12,서울특별시 양천구 신정4동
5948.9874,13,서울특별시 양천구 신정4동
5830.5034,14,서울특별시 양천구 신정4동
5999.1637,15,서울특별시 양천구 신정4동
5923.414,16,서울특별시 양천구 신정4동
6258.3093,17,서울특별시 양천구 신정4동
6545.2772,18,서울특별시 양천구 신정4동
6931.8511,19,서울특별시 양천구 신정4동
7178.0754,20,서울특별시 양천구 신정4동
7477.0303,21,서울특별시 양천구 신정4동
7690.589,22,서울특별시 양천구 신정4동
8219.9455,23,서울특별시 양천구 신정4동
3812.9959,0,서울특별시 양천구 신정6동
3778.0032,1,서울특별시 양천구 신정6동
3881.2771,2,서울특별시 양천구 신정6동
3827.9229,3,서울특별시 양천구 신정6동
3842.0514,4,서울특별시 양천구 신정6동
3798.3061,5,서울특별시 양천구 신정6동
3552.2696,6,서울특별시 양천구 신정6동
3156.5002,7,서울특별시 양천구 신정6동
2772.1118,8,서울특별시 양천구 신정6동
2526.6363,9,서울특별시 양천구 신정6동
2377.4534,10,서울특별시 양천구 신정6동
2233.094,11,서울특별시 양천구 신정6동
2206.4072,12,서울특별시 양천구 신정6동
2201.9002,13,서울특별시 양천구 신정6동
2299.8481,14,서울특별시 양천구 신정6동
2299.3437,15,서울특별시 양천구 신정6동
2407.5526,16,서울특별시 양천구 신정6동
2469.2125,17,서울특별시 양천구 신정6동
2565.3961,18,서울특별시 양천구 신정6동
2788.1663,19,서울특별시 양천구 신정6동
2947.5008,20,서울특별시 양천구 신정6동
3167.4147,21,서울특별시 양천구 신정6동
3203.6254,22,서울특별시 양천구 신정6동
3725.2833,23,서울특별시 양천구 신정6동
3638.6308,0,서울특별시 양천구 신정7동
3667.9732,1,서울특별시 양천구 신정7동
3619.1447,2,서울특별시 양천구 신정7동
3670.1277,3,서울특별시 양천구 신정7동
3653.5776,4,서울특별시 양천구 신정7동
3594.1411,5,서울특별시 양천구 신정7동
3388.6628,6,서울특별시 양천구 신정7동
3060.2048,7,서울특별시 양천구 신정7동
2699.6807,8,서울특별시 양천구 신정7동
2545.1488,9,서울특별시 양천구 신정7동
2524.3188,10,서울특별시 양천구 신정7동
2515.1365,11,서울특별시 양천구 신정7동
2392.1243,12,서울특별시 양천구 신정7동
2386.4232,13,서울특별시 양천구 신정7동
2480.9708,14,서울특별시 양천구 신정7동
2549.4553,15,서울특별시 양천구 신정7동
2535.4346,16,서울특별시 양천구 신정7동
2590.1987,17,서울특별시 양천구 신정7동
2832.9208,18,서울특별시 양천구 신정7동
3084.1112,19,서울특별시 양천구 신정7동
3285.3739,20,서울특별시 양천구 신정7동
3396.5559,21,서울특별시 양천구 신정7동
3503.7204,22,서울특별시 양천구 신정7동
3488.0078,23,서울특별시 양천구 신정7동
6149.6977,0,서울특별시 영등포구 당산1동
6151.2106,1,서울특별시 영등포구 당산1동
6090.9645,2,서울특별시 영등포구 당산1동
6193.0602,3,서울특별시 영등포구 당산1동
6231.7799,4,서울특별시 영등포구 당산1동
6303.7304,5,서울특별시 영등포구 당산1동
6314.4398,6,서울특별시 영등포구 당산1동
6206.5619,7,서울특별시 영등포구 당산1동
6810.4318,8,서울특별시 영등포구 당산1동
6720.04,9,서울특별시 영등포구 당산1동
6807.8953,10,서울특별시 영등포구 당산1동
7095.6496,11,서울특별시 영등포구 당산1동
7042.5556,12,서울특별시 영등포구 당산1동
6835.7745,13,서울특별시 영등포구 당산1동
6930.5656,14,서울특별시 영등포구 당산1동
6882.9193,15,서울특별시 영등포구 당산1동
6860.6313,16,서울특별시 영등포구 당산1동
6857.1135,17,서울특별시 영등포구 당산1동
6905.4848,18,서울특별시 영등포구 당산1동
6917.928,19,서울특별시 영등포구 당산1동
6857.1444,20,서울특별시 영등포구 당산1동
6535.1261,21,서울특별시 영등포구 당산1동
6604.1771,22,서울특별시 영등포구 당산1동
6231.4272,23,서울특별시 영등포구 당산1동
9447.1924,0,서울특별시 영등포구 당산2동
9345.3844,1,서울특별시 영등포구 당산2동
9387.3476,2,서울특별시 영등포구 당산2동
9327.1301,3,서울특별시 영등포구 당산2동
9389.0671,4,서울특별시 영등포구 당산2동
9679.6422,5,서울특별시 영등포구 당산2동
10515.5536,6,서울특별시 영등포구 당산2동
11095.5397,7,서울특별시 영등포구 당산2동
10682.139,8,서울특별시 영등포구 당산2동
10317.3588,9,서울특별시 영등포구 당산2동
9694.0635,10,서울특별시 영등포구 당산2동
9079.5651,11,서울특별시 영등포구 당산2동
8991.3374,12,서울특별시 영등포구 당산2동
9286.3542,13,서울특별시 영등포구 당산2동
9292.1392,14,서울특별시 영등포구 당산2동
9417.4253,15,서울특별시 영등포구 당산2동
9570.205,16,서울특별시 영등포구 당산2동
10783.4864,17,서울특별시 영등포구 당산2동
12273.865,18,서울특별시 영등포구 당산2동
10674.948,19,서울특별시 영등포구 당산2동
10489.2167,20,서울특별시 영등포구 당산2동
10706.0418,21,서울특별시 영등포구 당산2동
10480.1197,22,서울특별시 영등포구 당산2동
10181.8304,23,서울특별시 영등포구 당산2동
3316.7588,0,서울특별시 영등포구 대림1동
3258.3308,1,서울특별시 영등포구 대림1동
3241.7343,2,서울특별시 영등포구 대림1동
3267.7154,3,서울특별시 영등포구 대림1동
3190.0845,4,서울특별시 영등포구 대림1동
2931.0072,5,서울특별시 영등포구 대림1동
2811.4707,6,서울특별시 영등포구 대림1동
2865.367,7,서울특별시 영등포구 대림1동
2774.9068,8,서울특별시 영등포구 대림1동
2716.5964,9,서울특별시 영등포구 대림1동
2833.1255,10,서울특별시 영등포구 대림1동
2775.5809,11,서울특별시 영등포구 대림1동
2707.6778,12,서울특별시 영등포구 대림1동
2809.8622,13,서울특별시 영등포구 대림1동
2723.3811,14,서울특별시 영등포구 대림1동
2784.2184,15,서울특별시 영등포구 대림1동
2884.6746,16,서울특별시 영등포구 대림1동
3027.2911,17,서울특별시 영등포구 대림1동
3339.0574,18,서울특별시 영등포구 대림1동
3551.1534,19,서울특별시 영등포구 대림1동
3640.244,20,서울특별시 영등포구 대림1동
3653.4748,21,서울특별시 영등포구 대림1동
3396.951,22,서울특별시 영등포구 대림1동
3379.0104,23,서울특별시 영등포구 대림1동
5093.1886,0,서울특별시 영등포구 대림2동
5042.6249,1,서울특별시 영등포구 대림2동
5015.9795,2,서울특별시 영등포구 대림2동
4953.6837,3,서울특별시 영등포구 대림2동
4849.0639,4,서울특별시 영등포구 대림2동
4015.9469,5,서울특별시 영등포구 대림2동
3886.2838,6,서울특별시 영등포구 대림2동
4163.3555,7,서울특별시 영등포구 대림2동
4034.6245,8,서울특별시 영등포구 대림2동
3574.8264,9,서울특별시 영등포구 대림2동
3233.7251,10,서울특별시 영등포구 대림2동
3115.3709,11,서울특별시 영등포구 대림2동
3154.9609,12,서울특별시 영등포구 대림2동
3128.4585,13,서울특별시 영등포구 대림2동
3083.9477,14,서울특별시 영등포구 대림2동
3288.1644,15,서울특별시 영등포구 대림2동
3617.503,16,서울특별시 영등포구 대림2동
4449.3359,17,서울특별시 영등포구 대림2동
5024.9122,18,서울특별시 영등포구 대림2동
5017.7425,19,서울특별시 영등포구 대림2동
4851.8423,20,서울특별시 영등포구 대림2동
4907.7011,21,서울특별시 영등포구 대림2동
5094.3669,22,서울특별시 영등포구 대림2동
5047.2341,23,서울특별시 영등포구 대림2동
5798.0201,0,서울특별시 영등포구 대림3동
5666.3729,1,서울특별시 영등포구 대림3동
5623.1355,2,서울특별시 영등포구 대림3동
5545.962,3,서울특별시 영등포구 대림3동
5366.2458,4,서울특별시 영등포구 대림3동
5035.2728,5,서울특별시 영등포구 대림3동
4977.9901,6,서울특별시 영등포구 대림3동
5218.5813,7,서울특별시 영등포구 대림3동
5091.8079,8,서울특별시 영등포구 대림3동
4569.8567,9,서울특별시 영등포구 대림3동
4489.5733,10,서울특별시 영등포구 대림3동
4250.4065,11,서울특별시 영등포구 대림3동
4252.1919,12,서울특별시 영등포구 대림3동
4153.3817,13,서울특별시 영등포구 대림3동
3938.1396,14,서울특별시 영등포구 대림3동
4096.5269,15,서울특별시 영등포구 대림3동
4504.1891,16,서울특별시 영등포구 대림3동
5074.7871,17,서울특별시 영등포구 대림3동
6085.8921,18,서울특별시 영등포구 대림3동
5830.688,19,서울특별시 영등포구 대림3동
5778.2447,20,서울특별시 영등포구 대림3동
5876.7163,21,서울특별시 영등포구 대림3동
6125.638,22,서울특별시 영등포구 대림3동
5834.2828,23,서울특별시 영등포구 대림3동
4295.5011,0,서울특별시 영등포구 도림동
4322.9767,1,서울특별시 영등포구 도림동
4260.3699,2,서울특별시 영등포구 도림동
4330.1753,3,서울특별시 영등포구 도림동
4330.7878,4,서울특별시 영등포구 도림동
4242.4221,5,서울특별시 영등포구 도림동
4177.6221,6,서울특별시 영등포구 도림동
3770.2735,7,서울특별시 영등포구 도림동
2955.8084,8,서울특별시 영등포구 도림동
2582.7555,9,서울특별시 영등포구 도림동
2475.789,10,서울특별시 영등포구 도림동
2336.7594,11,서울특별시 영등포구 도림동
2249.3896,12,서울특별시 영등포구 도림동
2257.1703,13,서울특별시 영등포구 도림동
2285.8516,14,서울특별시 영등포구 도림동
2294.5553,15,서울특별시 영등포구 도림동
2303.348,16,서울특별시 영등포구 도림동
2569.9929,17,서울특별시 영등포구 도림동
3052.9718,18,서울특별시 영등포구 도림동
3140.3425,19,서울특별시 영등포구 도림동
3399.7637,20,서울특별시 영등포구 도림동
3616.6396,21,서울특별시 영등포구 도림동
3978.1311,22,서울특별시 영등포구 도림동
4119.6916,23,서울특별시 영등포구 도림동
8430.6377,0,서울특별시 영등포구 문래동
7963.0874,1,서울특별시 영등포구 문래동
7701.1136,2,서울특별시 영등포구 문래동
7764.178,3,서울특별시 영등포구 문래동
7664.3152,4,서울특별시 영등포구 문래동
7654.9038,5,서울특별시 영등포구 문래동
7875.9439,6,서울특별시 영등포구 문래동
8791.4055,7,서울특별시 영등포구 문래동
11439.4912,8,서울특별시 영등포구 문래동
12269.4401,9,서울특별시 영등포구 문래동
12702.6153,10,서울특별시 영등포구 문래동
12677.3084,11,서울특별시 영등포구 문래동
12668.5129,12,서울특별시 영등포구 문래동
12745.5717,13,서울특별시 영등포구 문래동
12825.6501,14,서울특별시 영등포구 문래동
12718.7948,15,서울특별시 영등포구 문래동
12856.684,16,서울특별시 영등포구 문래동
12820.982,17,서울특별시 영등포구 문래동
12056.1045,18,서울특별시 영등포구 문래동
11293.1435,19,서울특별시 영등포구 문래동
10813.4117,20,서울특별시 영등포구 문래동
10198.8879,21,서울특별시 영등포구 문래동
9613.865,22,서울특별시 영등포구 문래동
8253.7661,23,서울특별시 영등포구 문래동
5475.3334,0,서울특별시 영등포구 신길1동
5395.2043,1,서울특별시 영등포구 신길1동
5430.6337,2,서울특별시 영등포구 신길1동
5372.4285,3,서울특별시 영등포구 신길1동
5341.7944,4,서울특별시 영등포구 신길1동
5519.7836,5,서울특별시 영등포구 신길1동
5531.3512,6,서울특별시 영등포구 신길1동
5740.7244,7,서울특별시 영등포구 신길1동
4721.2995,8,서울특별시 영등포구 신길1동
4059.9898,9,서울특별시 영등포구 신길1동
3870.2206,10,서울특별시 영등포구 신길1동
3612.7272,11,서울특별시 영등포구 신길1동
3429.0052,12,서울특별시 영등포구 신길1동
3493.818,13,서울특별시 영등포구 신길1동
3482.6395,14,서울특별시 영등포구 신길1동
3431.9423,15,서울특별시 영등포구 신길1동
3555.3026,16,서울특별시 영등포구 신길1동
4128.3151,17,서울특별시 영등포구 신길1동
4636.3311,18,서울특별시 영등포구 신길1동
4481.3188,19,서울특별시 영등포구 신길1동
4723.3893,20,서울특별시 영등포구 신길1동
4876.0202,21,서울특별시 영등포구 신길1동
5001.9972,22,서울특별시 영등포구 신길1동
5482.0949,23,서울특별시 영등포구 신길1동
3402.0912,0,서울특별시 영등포구 신길3동
3492.9399,1,서울특별시 영등포구 신길3동
3447.0617,2,서울특별시 영등포구 신길3동
3467.0173,3,서울특별시 영등포구 신길3동
3488.2605,4,서울특별시 영등포구 신길3동
3259.8066,5,서울특별시 영등포구 신길3동
3038.1175,6,서울특별시 영등포구 신길3동
2627.1996,7,서울특별시 영등포구 신길3동
2220.4444,8,서울특별시 영등포구 신길3동
2046.5662,9,서울특별시 영등포구 신길3동
1858.5638,10,서울특별시 영등포구 신길3동
1755.753,11,서울특별시 영등포구 신길3동
1666.9276,12,서울특별시 영등포구 신길3동
1678.1984,13,서울특별시 영등포구 신길3동
1718.8053,14,서울특별시 영등포구 신길3동
1691.135,15,서울특별시 영등포구 신길3동
1771.586,16,서울특별시 영등포구 신길3동
1851.6641,17,서울특별시 영등포구 신길3동
2228.6597,18,서울특별시 영등포구 신길3동
2447.7361,19,서울특별시 영등포구 신길3동
2658.5555,20,서울특별시 영등포구 신길3동
2784.5902,21,서울특별시 영등포구 신길3동
2977.3272,22,서울특별시 영등포구 신길3동
3234.1822,23,서울특별시 영등포구 신길3동
1914.4975,0,서울특별시 영등포구 신길4동
1832.8429,1,서울특별시 영등포구 신길4동
1808.8138,2,서울특별시 영등포구 신길4동
1852.6444,3,서울특별시 영등포구 신길4동
1773.0906,4,서울특별시 영등포구 신길4동
1699.8588,5,서울특별시 영등포구 신길4동
1778.552,6,서울특별시 영등포구 신길4동
1514.4859,7,서울특별시 영등포구 신길4동
1279.2042,8,서울특별시 영등포구 신길4동
1231.7256,9,서울특별시 영등포구 신길4동
1158.463,10,서울특별시 영등포구 신길4동
1084.8643,11,서울특별시 영등포구 신길4동
1124.989,12,서울특별시 영등포구 신길4동
1203.0008,13,서울특별시 영등포구 신길4동
1220.1276,14,서울특별시 영등포구 신길4동
1143.628,15,서울특별시 영등포구 신길4동
1149.2835,16,서울특별시 영등포구 신길4동
1284.3018,17,서울특별시 영등포구 신길4동
1483.7878,18,서울특별시 영등포구 신길4동
1690.5,19,서울특별시 영등포구 신길4동
1786.3196,20,서울특별시 영등포구 신길4동
1888.8913,21,서울특별시 영등포구 신길4동
1992.8273,22,서울특별시 영등포구 신길4동
1924.0577,23,서울특별시 영등포구 신길4동
2433.7669,0,서울특별시 영등포구 신길5동
2514.4309,1,서울특별시 영등포구 신길5동
2393.7692,2,서울특별시 영등포구 신길5동
2427.6887,3,서울특별시 영등포구 신길5동
2384.7273,4,서울특별시 영등포구 신길5동
2500.2448,5,서울특별시 영등포구 신길5동
2552.1489,6,서울특별시 영등포구 신길5동
2225.6774,7,서울특별시 영등포구 신길5동
1940.8041,8,서울특별시 영등포구 신길5동
1730.4184,9,서울특별시 영등포구 신길5동
1642.4273,10,서울특별시 영등포구 신길5동
1709.0023,11,서울특별시 영등포구 신길5동
1606.9156,12,서울특별시 영등포구 신길5동
1617.3572,13,서울특별시 영등포구 신길5동
1612.2745,14,서울특별시 영등포구 신길5동
1543.0692,15,서울특별시 영등포구 신길5동
1589.3789,16,서울특별시 영등포구 신길5동
1689.0913,17,서울특별시 영등포구 신길5동
1900.1166,18,서울특별시 영등포구 신길5동
2076.7466,19,서울특별시 영등포구 신길5동
2181.4708,20,서울특별시 영등포구 신길5동
2271.6131,21,서울특별시 영등포구 신길5동
2351.7258,22,서울특별시 영등포구 신길5동
2205.5528,23,서울특별시 영등포구 신길5동
5436.6525,0,서울특별시 영등포구 신길6동
5506.2942,1,서울특별시 영등포구 신길6동
5521.8083,2,서울특별시 영등포구 신길6동
5556.9801,3,서울특별시 영등포구 신길6동
5611.3977,4,서울특별시 영등포구 신길6동
5406.6147,5,서울특별시 영등포구 신길6동
5202.8416,6,서울특별시 영등포구 신길6동
4581.525,7,서울특별시 영등포구 신길6동
3691.0961,8,서울특별시 영등포구 신길6동
3275.624,9,서울특별시 영등포구 신길6동
3091.521,10,서울특별시 영등포구 신길6동
3096.5175,11,서울특별시 영등포구 신길6동
2982.6789,12,서울특별시 영등포구 신길6동
2939.0198,13,서울특별시 영등포구 신길6동
2926.8256,14,서울특별시 영등포구 신길6동
2900.9475,15,서울특별시 영등포구 신길6동
2953.1836,16,서울특별시 영등포구 신길6동
3246.1546,17,서울특별시 영등포구 신길6동
3768.534,18,서울특별시 영등포구 신길6동
4118.6936,19,서울특별시 영등포구 신길6동
4433.2429,20,서울특별시 영등포구 신길6동
4610.865,21,서울특별시 영등포구 신길6동
4873.5015,22,서울특별시 영등포구 신길6동
5319.6447,23,서울특별시 영등포구 신길6동
4155.0427,0,서울특별시 영등포구 신길7동
4368.2155,1,서울특별시 영등포구 신길7동
4546.752,2,서울특별시 영등포구 신길7동
4615.9767,3,서울특별시 영등포구 신길7동
4663.5647,4,서울특별시 영등포구 신길7동
4698.7789,5,서울특별시 영등포구 신길7동
4520.5787,6,서울특별시 영등포구 신길7동
4357.6239,7,서울특별시 영등포구 신길7동
3571.9477,8,서울특별시 영등포구 신길7동
3075.7511,9,서울특별시 영등포구 신길7동
2931.4115,10,서울특별시 영등포구 신길7동
2781.7081,11,서울특별시 영등포구 신길7동
2699.5792,12,서울특별시 영등포구 신길7동
2721.1753,13,서울특별시 영등포구 신길7동
2670.9361,14,서울특별시 영등포구 신길7동
2800.0553,15,서울특별시 영등포구 신길7동
2777.1239,16,서울특별시 영등포구 신길7동
3112.3621,17,서울특별시 영등포구 신길7동
3735.7907,18,서울특별시 영등포구 신길7동
3731.1827,19,서울특별시 영등포구 신길7동
3892.8661,20,서울특별시 영등포구 신길7동
4134.9436,21,서울특별시 영등포구 신길7동
4415.4795,22,서울특별시 영등포구 신길7동
4201.8167,23,서울특별시 영등포구 신길7동
5376.7266,0,서울특별시 영등포구 양평1동
5186.5233,1,서울특별시 영등포구 양평1동
5205.2037,2,서울특별시 영등포구 양평1동
5129.9078,3,서울특별시 영등포구 양평1동
5179.1009,4,서울특별시 영등포구 양평1동
5199.1475,5,서울특별시 영등포구 양평1동
5074.4749,6,서울특별시 영등포구 양평1동
4924.2289,7,서울특별시 영등포구 양평1동
5469.1942,8,서울특별시 영등포구 양평1동
5722.0109,9,서울특별시 영등포구 양평1동
5596.7819,10,서울특별시 영등포구 양평1동
5536.6736,11,서울특별시 영등포구 양평1동
5604.2182,12,서울특별시 영등포구 양평1동
5669.5795,13,서울특별시 영등포구 양평1동
5550.3442,14,서울특별시 영등포구 양평1동
5611.2756,15,서울특별시 영등포구 양평1동
5651.1078,16,서울특별시 영등포구 양평1동
5473.2143,17,서울특별시 영등포구 양평1동
4755.5287,18,서울특별시 영등포구 양평1동
4552.9532,19,서울특별시 영등포구 양평1동
4720.3185,20,서울특별시 영등포구 양평1동
4676.4211,21,서울특별시 영등포구 양평1동
4660.3892,22,서울특별시 영등포구 양평1동
5627.429,23,서울특별시 영등포구 양평1동
7284.6431,0,서울특별시 영등포구 양평2동
7027.8768,1,서울특별시 영등포구 양평2동
7302.122,2,서울특별시 영등포구 양평2동
7304.601,3,서울특별시 영등포구 양평2동
7427.2598,4,서울특별시 영등포구 양평2동
7771.9734,5,서울특별시 영등포구 양평2동
8318.2871,6,서울특별시 영등포구 양평2동
